Fecha,DViento,HAire10,HAire2,NO,NO2,NOx,O3,P,PLiquida,PM2.5,RGlobal,TAire10,TAire2,TMPR_AIR_10CM,VViento
2013-07-31,82.31456458,58.80820625,,26.57292773,17.32375791,43.89889318,23.79739417,,,24.0,185.55839583,23.91672583,,,3.62104852
2013-08-01,134.78301583,67.60379458,,30.27994167,18.278356,48.5586425,25.54787167,,1.2,23.08333333,169.68759208,22.43252375,,,3.6730716
2013-08-02,95.30091478,71.06558913,,34.38166261,20.97398961,55.35527478,18.93620043,,2.23333333,22.04347826,154.25178783,21.4144813,,,4.6441691
2013-08-03,130.45421825,62.59412917,,30.10493333,20.23585692,50.34095708,23.01442292,,2.8,20.20833333,170.37092042,22.89285125,,,3.04282045
2013-08-04,106.68173083,54.11283875,,25.50296417,13.6418865,39.1453025,21.10397792,,,18.41666667,209.90274375,24.32993792,,,3.5324063
2013-08-05,45.7654975,60.17494667,,37.34415833,17.86583433,55.21053458,18.98710042,,,19.125,209.31577583,23.61872917,,,4.28504957
2013-08-06,98.6232725,62.71255125,,36.79972,19.95265917,56.75301,17.41032522,,,24.73913043,183.90936042,22.85132292,,,4.49121836
2013-08-07,110.27454375,72.84776208,,26.20926083,16.56532838,42.774865,19.8362425,,,28.91666667,135.37432667,21.76356667,,,3.11490581
2013-08-08,144.01078058,80.21184208,,40.8925975,22.48405542,63.37708917,16.9451825,,4.23333333,28.0,96.7222775,20.250485,,,2.64974476
2013-08-09,130.526805,70.18717375,,31.60912167,17.71625596,49.32581,19.30708667,,3.15,19.69565217,182.29754208,20.9087375,,,3.50852391
2013-08-10,195.16743583,77.1201475,,47.38765333,23.64976208,71.03666875,24.71117917,,4.96666667,27.20833333,168.56784042,20.34373417,,,1.74935269
2013-08-11,160.41749333,75.59884958,,29.497805,16.91321025,46.41017958,18.95293208,,,23.41666667,162.88487292,20.58687167,,,2.4612965
2013-08-12,167.73530321,76.71666917,,48.93586708,22.53424563,71.47000875,20.49144417,,1.7,29.45833333,148.2289275,20.92294708,,,2.45084468
2013-08-13,190.385835,80.833305,,32.80706458,28.52404471,61.333,16.13194391,,4.05,26.31818182,103.1472125,19.9896275,,,2.97653318
2013-08-14,74.73348563,62.54607833,,32.40705125,16.67205233,49.08001875,18.11859792,,,19.83333333,231.47380042,23.87528958,,,3.94258236
2013-08-15,110.19525671,60.69841,,33.04089,20.16000583,53.20196958,19.79509667,,,21.375,172.75202667,23.79702917,,,3.35893667
2013-08-16,108.01503529,63.23504917,,32.36007583,24.64644792,57.00542292,21.22433,,,27.75,170.69558458,23.54074667,,,3.52198822
2013-08-17,83.20769867,71.76756533,,33.1197575,14.99534167,48.11697583,16.26467923,,,20.75,242.67318067,22.47812467,,,3.50094242
2013-08-18,,,,,,,,,,,,,,,
2013-08-19,156.29229286,59.13285929,,25.64324071,15.45716486,41.08952071,18.44612829,,,11.61538462,239.936615,23.98051857,,,2.91021218
2013-08-20,83.38647767,71.66660875,,37.8559325,18.56899871,56.4230225,16.50659079,,4.7,18.54166667,201.96458417,22.56696458,,,3.56473742
2013-08-21,50.88213542,65.11749125,,31.23931542,16.05565875,47.29359,17.86456583,,1.9,17.58333333,162.7956375,23.03064875,,,4.68409104
2013-08-22,90.01084946,66.57789,,35.65162125,17.74232263,53.39426667,16.00941207,,3.35,20.04166667,193.70711833,22.4907125,,,4.4191584
2013-08-23,88.84279125,61.19630083,,37.8908125,17.82372083,55.71380583,,,,22.73913043,195.68494583,22.98769083,,,3.36909314
2013-08-24,53.8524245,69.70073917,,30.54102,18.52397717,49.06582542,,,,20.20833333,142.20525583,21.67117625,,,4.52134727
2013-08-25,85.37306552,69.659635,,26.59067083,11.19801454,37.78823958,,,3.4,15.41666667,188.95455917,21.97805375,,,4.44175055
2013-08-26,132.08022542,68.50855375,,37.91130292,16.26748929,54.1791825,,,2.03333333,19.08333333,214.45924458,21.79326833,,,3.49075145
2013-08-27,155.71090042,67.46551792,,35.76714417,18.74368913,54.51061458,,,,20.25,217.14327375,22.02105708,,,3.18145895
2013-08-28,70.08456875,57.79709792,,30.95696083,16.93422871,47.89133417,14.4193674,,,20.36363636,217.80933583,23.9902125,,,3.56545652
2013-08-29,155.70883083,66.76907083,,26.42164083,19.71680192,46.1382175,19.36964871,,1.7,26.16666667,184.25943292,22.86512542,,,3.20010957
2013-08-30,54.02350092,62.857415,,19.04116088,20.17678562,39.14534571,16.46741975,,,24.5,187.00094667,23.11263542,,,3.40693283
2013-08-31,77.67003,56.53260208,,10.74207541,21.546815,32.17013583,18.87444396,,,29.875,187.74530042,23.67043542,,,3.51191118
2013-09-01,47.00949167,68.06961042,,3.30833332,13.47701,16.42427842,19.75742917,,2.13333333,18.04166667,202.33019,22.325905,,,4.85729317
2013-09-02,68.75199083,67.60286125,,10.98119608,18.54934467,29.42102208,15.68991463,,1.8,16.125,215.0821425,22.29579458,,,5.05622381
2013-09-03,220.14497542,77.63074125,,23.90507598,27.96721833,51.85483917,12.38706188,,3.68,25.75,168.57247583,20.18195625,,,1.64945593
2013-09-04,136.92793588,75.80903708,,33.11416033,26.20411292,59.31727125,11.71526946,,,33.58333333,115.36732125,20.08166542,,,3.47256989
2013-09-05,221.86872333,76.61304375,,27.53043213,27.18118458,54.70900417,14.13728883,,2.475,31.08333333,178.64528,20.61441542,,,1.81726576
2013-09-06,228.60515167,84.02582667,,46.14106845,33.2151725,79.3533495,8.50345175,,2.38571429,38.5,97.96102792,19.46326625,,,1.45791594
2013-09-07,169.64156746,80.102145,,41.30957225,24.73061833,66.04155208,9.64276742,,1.3,31.33333333,115.63362917,20.35730708,,,2.61409284
2013-09-08,118.9678025,71.73028583,,18.12149555,13.64232,31.72482654,15.42316425,,,20.875,176.55987458,22.04350042,,,4.24630017
2013-09-09,42.19710287,70.25574458,,25.74522467,21.11992125,46.848705,12.92759813,,,20.83333333,178.66539667,21.690975,,,4.41519726
2013-09-10,136.41305887,72.16657708,,19.31456092,24.85466333,44.16205375,15.38482717,,1.9,24.20833333,174.07694792,21.49683167,,,2.46388125
2013-09-11,59.65017583,71.87290667,,19.2291635,27.16659667,46.32837042,11.72293582,,,24.08333333,101.29231375,21.02620208,,,3.54306052
2013-09-12,194.61309038,78.75243458,,37.09705596,21.89782667,58.99077333,8.87058733,,2.54,25.04166667,193.03918,20.30439625,,,2.58303856
2013-09-13,157.40510875,74.1286175,,38.44014254,24.18226542,62.62017708,12.02127108,,,34.45833333,169.41414083,21.47336417,,,3.66057175
2013-09-14,121.64352217,70.51507417,,27.923954,21.38893625,49.31392125,9.55808988,,,26.79166667,176.65051208,22.35180667,,,3.17553148
2013-09-15,51.56786917,62.42066083,,7.29499079,15.58358292,22.82343846,13.5953245,,,14.91666667,170.87262,24.20269583,,,2.90840479
2013-09-16,119.2071125,54.91641417,,18.13755082,21.84862083,39.93461167,14.0708835,,,19.875,198.64316375,24.91994958,,,3.39539867
2013-09-17,162.42002,68.51266042,,22.33999015,19.43483821,41.63030538,10.83799433,,1.3,22.66666667,161.94136167,22.75170958,,,2.6744839
2013-09-18,161.95412461,65.1060287,,20.93089294,21.65207174,42.52008522,16.81721991,,,28.26086957,161.31874174,23.43883348,,,3.13930425
2013-09-19,77.07886371,62.82605417,,12.45554323,17.92176975,29.68328854,14.00871742,,,18.54166667,170.55747792,23.25785875,,,4.08182587
2013-09-20,112.90722042,56.79066208,,16.23717013,22.95679708,39.19151875,17.16597013,,,22.13043478,245.57585875,23.61512458,,,3.50481773
2013-09-21,98.74917125,59.86826583,,11.62166331,23.28689125,34.88994875,18.38570267,,,23.66666667,228.441405,24.1691375,,,4.06676358
2013-09-22,71.23908329,59.07411292,,7.69540137,19.03457467,26.62890721,17.39925829,,,19.625,168.07049333,24.09531458,,,2.77797261
2013-09-23,50.90524043,56.27495583,,15.197004,21.51623083,36.61175958,15.27176075,,,22.375,191.04349625,24.88745333,,,4.46321946
2013-09-24,91.92671625,57.58161292,,15.95965967,25.70919933,39.35813467,20.18254179,,,21.58333333,148.06666583,23.89407833,,,4.24822722
2013-09-25,109.33399125,58.5424275,,12.88608501,23.02803917,35.14983796,22.95427558,,,25.83333333,163.64197333,24.33442417,,,3.18629555
2013-09-26,219.34059125,74.78155167,,46.53542395,30.77489333,77.27525125,13.99361763,,7.2,44.08333333,107.1455125,20.84973,,,1.63286211
2013-09-27,237.42483292,77.26381167,,36.5624979,23.64260238,60.17869476,9.24297264,,2.175,35.78947368,120.17581375,20.87328667,,,1.52634541
2013-09-28,183.87538625,75.81517167,,14.38229213,33.17514042,47.55517208,14.15090229,,3.16666667,27.41666667,111.88480708,20.03083958,,,2.18734873
2013-09-29,138.31284167,71.34521333,,26.15764728,19.84517063,45.94115046,12.38940438,,,20.41666667,154.89155333,21.33996917,,,2.14442594
2013-09-30,223.55375833,76.6435475,,42.95760256,25.78468875,68.73463208,12.69031821,,1.64285714,28.79166667,140.58452417,20.47880042,,,1.61659213
2013-10-01,155.29322971,73.84759906,,39.97080259,23.582827,63.54544712,9.99432016,,3.4,29.0,117.11069035,20.21329235,,,3.20402424
2013-10-02,239.29059792,67.71357875,,22.67467892,22.08686808,44.692895,14.18881896,,,22.45833333,172.43488083,22.04460958,,,1.87470967
2013-10-03,213.47956652,74.89091125,,39.66514689,25.46772792,65.12008125,10.00812354,,,31.79166667,119.58052125,21.24813708,,,1.93831917
2013-10-04,130.3786865,75.302665,,16.60250313,22.14339783,37.18462554,15.50878375,,2.71666667,18.52173913,147.83816125,20.440135,,,4.23916005
2013-10-05,148.802065,64.31529917,,28.29423938,19.80361925,48.091695,11.76615142,,,22.17391304,234.66745917,23.19884375,,,3.57967662
2013-10-06,112.10540708,60.86707917,,11.6062704,15.80208042,27.36437279,14.539991,,,17.33333333,206.229505,23.52404792,,,3.18391436
2013-10-07,117.03848583,65.22939417,,15.94339884,18.65906833,34.5774525,11.661932,,,19.54166667,204.67975958,23.01372375,,,4.19443411
2013-10-08,122.55186708,62.46780917,,17.13162661,20.37126729,36.68550117,13.13174642,,,17.75,200.76158667,23.15855208,,,3.67884461
2013-10-09,53.04063375,58.4138675,,13.58771283,20.09336796,33.57444667,14.13412425,,,17.875,217.393115,24.31448333,,,3.85377179
2013-10-10,45.68997963,61.6488,,9.17121865,21.30523958,30.34362125,17.90817283,,,17.375,186.283835,23.21295542,,,4.77032014
2013-10-11,166.8890375,71.77824667,,9.99736473,20.13342138,28.91480695,14.77022967,,4.1,17.0,162.70920583,21.33837042,,,3.05485732
2013-10-12,61.16065083,69.38714417,,20.46462134,21.81075042,42.194725,12.385176,,,21.08333333,151.67805458,22.19225458,,,2.9986278
2013-10-13,139.09360471,73.80963542,,11.23344896,16.85007567,27.418096,15.44107508,,6.43333333,17.95833333,143.15396958,21.06178708,,,2.54144778
2013-10-14,199.34971609,85.23507958,,28.5895289,18.80481583,47.35552125,8.12808779,,3.58333333,19.79166667,67.51820333,19.09513042,,,1.9039611
2013-10-15,234.34047708,73.30551208,,50.92425766,18.92009183,69.78672292,7.28397777,,1.7,32.65217391,133.47064458,21.20681625,,,1.69174308
2013-10-16,97.01924667,77.8914775,,17.88291347,19.65655458,37.45697667,9.27158271,,4.6,18.08333333,123.80614417,20.1969825,,,4.36271724
2013-10-17,238.5287125,70.86765083,,32.69530268,24.1646425,56.7542425,16.00763154,,,27.25,163.85051458,21.5012925,,,1.39737233
2013-10-18,140.0520775,71.38420792,,36.81001792,20.35791042,57.10397417,11.91253213,,16.7,24.58333333,206.502205,21.28597042,,,2.74159224
2013-10-19,146.27742583,64.09838667,,41.33361621,27.55928792,68.89263792,14.54828833,,,34.66666667,223.02224583,23.02006792,,,4.02179078
2013-10-20,56.47592,66.05311417,,4.65296145,15.26940975,19.81328442,16.061811,,,13.83333333,167.83124583,22.96329958,,,3.26367035
2013-10-21,202.80918417,77.44018833,,22.48351136,23.25929892,44.69189696,10.62296538,,3.95,21.375,138.23225958,21.10317375,,,1.674721
2013-10-22,143.40377708,76.845775,,18.92960632,21.58438946,40.38941971,11.16325113,,11.6,21.29166667,131.68243167,20.69937708,,,3.77615519
2013-10-23,162.91387792,76.50352,,42.41974621,16.70761413,59.12744667,7.79620196,,1.6,26.375,188.51596083,21.11101083,,,3.147002
2013-10-24,153.69759104,76.00974292,,24.56604705,22.84519567,47.39288083,12.26934088,,1.7,27.41666667,155.05931625,21.81307875,,,1.96072806
2013-10-25,123.91615792,66.89324208,,28.19951154,23.29574917,51.46616667,10.70637954,,,27.45833333,190.453645,23.05460458,,,3.28421642
2013-10-26,109.88939875,69.75767375,,16.9813385,20.82743917,37.806095,12.57112221,,,24.45833333,183.27790458,22.575265,,,4.58865521
2013-10-27,65.538635,72.49689708,,7.45200251,15.65855379,22.69763246,15.90229892,,2.55,13.83333333,144.43427292,21.54289875,,,4.05450019
2013-10-28,87.6722925,67.03951833,,22.47979804,17.66102625,40.11839125,11.23777146,,,17.66666667,203.58178625,22.4637925,,,4.20892524
2013-10-29,151.14070263,74.74986833,,42.83181326,18.33168032,61.07693977,12.97565745,,1.2,28.20833333,147.43048042,21.23381208,,,2.27861275
2013-10-30,182.99626362,73.88744197,,39.96280871,21.99987046,61.93365882,11.48828411,,,39.55555556,122.72954355,20.96646408,,,1.86602112
2013-10-31,178.56919796,71.18065375,,25.88634153,17.63218913,43.4068375,11.00843942,,2.2,21.95833333,131.19820583,20.80664875,,,2.37653288
2013-11-01,174.5194624,66.5911712,,14.00298342,16.47950296,30.47037612,9.215773,,,17.33333333,158.3166368,21.285862,,,1.88577847
2013-11-02,239.00891479,63.63847083,,21.94967297,13.04661517,30.12818671,10.18353392,,,14.20833333,199.80463625,21.66471917,,,1.562635
2013-11-03,108.37554375,69.900495,,13.04593969,11.21248679,24.10638254,12.25937258,,6.2,12.58333333,152.18785417,21.21172,,,3.81512656
2013-11-04,205.6275275,80.1073775,,7.13110096,12.37171136,18.81584679,11.12735167,,5.3400002,10.41666667,147.41515958,19.73436667,,,1.63250141
2013-11-05,130.23945176,76.19067176,,23.17610239,18.75337553,41.89547887,8.69589027,,4.575,18.21428571,126.53422824,20.75146765,,,2.7400522
2013-11-06,162.45778329,75.33679583,,26.24972413,18.29356179,44.52494958,9.36655717,,9.2,20.75,184.25142958,20.82369375,,,2.09642476
2013-11-07,247.44696625,78.77595458,,28.17805483,21.42817788,49.58061375,6.38918846,,2.9,27.66666667,97.45752417,19.44721333,,,1.56339618
2013-11-08,186.03544333,75.40368417,,27.77963396,16.81337596,43.36006625,11.76254571,,,21.25,153.9,20.82051958,,,2.52492495
2013-11-09,111.26827783,74.31810458,,20.96673729,15.29727058,36.26475708,7.83630829,,,15.25,164.63203833,21.00261958,,,3.13349419
2013-11-10,115.274971,75.83702917,,14.07541319,12.18796546,26.23350333,9.04219004,,,14.33333333,126.63681417,20.99719083,,,2.82748312
2013-11-11,142.13874792,67.41420125,,18.03572912,10.95855304,28.91657896,9.2530115,,,15.16666667,188.8346575,22.68515333,,,2.64502421
2013-11-12,91.25178658,69.18423458,,19.70435238,18.20241917,37.89812042,8.07741517,,2.3,17.95833333,159.34329208,22.80573208,,,3.31849562
2013-11-13,158.86775875,69.79635125,,19.14078646,18.70896821,37.84951417,9.27205508,,,21.66666667,185.41193458,22.63195833,,,3.18740506
2013-11-14,61.18427217,64.86363125,,12.95571791,17.48917279,30.40540133,11.55059388,,1.3,14.33333333,199.86254958,22.89086083,,,4.38719729
2013-11-15,81.79969417,69.96858208,,12.04513268,16.683854,28.6673095,11.3994365,,2.33333333,17.41666667,198.29157333,22.83779542,,,4.424209
2013-11-16,84.01631958,68.83313375,,15.82920967,15.91625854,31.74263625,8.25449358,,,17.45833333,186.99742667,23.26004042,,,4.40242282
2013-11-17,121.86587208,70.33538792,,17.31521226,14.00789221,31.24749754,10.72357471,,,17.95833333,169.4878625,22.68996875,,,2.38802143
2013-11-18,159.51230563,69.9280875,,23.29405615,17.45008775,40.66109479,12.31462879,,3.6,30.11764706,156.36545208,21.91795667,,,2.88617119
2013-11-19,198.92507967,71.79719083,,11.73354002,12.45906629,24.01742713,10.22493675,,3.0,,179.9351925,21.11914042,,,2.91047609
2013-11-20,190.75958667,79.22971208,,37.94612063,19.01315155,56.86699118,9.4411969,,3.22,,133.26851333,20.14784083,,,1.990955
2013-11-21,86.4465525,69.02922417,,27.87107208,14.72147613,42.59178625,9.92507263,,,,179.68032292,21.94172125,,,3.55844135
2013-11-22,108.56082775,68.84367875,,31.80123183,17.268204,49.06935917,12.15859883,,,31.11111111,162.000255,21.66091,,,2.24083105
2013-11-23,198.41864833,76.80236,,32.14019829,20.05485042,52.19435167,12.56663404,,1.8,29.70833333,102.79118708,20.68190375,,,1.93563945
2013-11-24,265.20162796,83.19259167,,37.69214484,16.695366,54.374171,9.87359117,,7.5,29.25,96.32730458,19.10085292,,,1.45251494
2013-11-25,178.44059125,72.87240583,,29.09597292,17.53601325,46.63138208,13.40650125,,,26.08695652,176.44826167,20.91536333,,,2.42312641
2013-11-26,188.25278333,78.78953333,,35.01116042,20.60561258,54.02452317,16.74257133,,7.8,26.91666667,143.47322125,19.96442792,,,2.13827956
2013-11-27,205.10398204,74.19121435,,41.75553739,20.52086652,62.27622,15.97741383,,3.9,34.26086957,176.82831043,20.75383217,,,1.90508987
2013-11-28,94.0301425,72.20556458,,25.12203392,14.64416667,39.76414875,9.214243,,,18.79166667,165.9685375,20.48188875,,,
2013-11-29,137.88257025,70.46480958,,28.67827508,21.29267583,49.96475708,15.23356779,,1.3,27.83333333,151.6415575,21.01614917,,,1.76164161
2013-11-30,215.1115108,86.352664,,39.2852154,16.00212072,55.2730392,8.83199768,,3.44,20.0,104.1298576,19.1203232,,,2.15625806
2013-12-01,295.8269,93.03111,,,10.98944,107.9167,4.029598,,,,10.19556,17.965,,,1.233446
2013-12-02,,,,,,,,,,,,,,,
2013-12-03,,,,,,,,,,,,,,,
2013-12-04,,,,,,,,,,,,,,,
2013-12-05,,,,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,,,,
2013-12-08,,,,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,,,,
2013-12-11,,,,,,,,,,,,,,,
2013-12-12,,,,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,,,,
2013-12-15,,,,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,,,,
2013-12-18,,,,,,,,,,,,,,,
2013-12-19,,,,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,,,,
2013-12-22,,,,,,,,,,,,,,,
2013-12-23,,,,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,,,,
2013-12-25,,,,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,,,,
2013-12-29,,,,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,
2014-01-01,,,,,,,,,,,,,,,
2014-01-02,,,,,,,,,,,,,,,
2014-01-03,,,,,,,,,,,,,,,
2014-01-04,,,,,,,,,,,,,,,
2014-01-05,,,,,,,,,,,,,,,
2014-01-06,,,,,,,,,,,,,,,
2014-01-07,,,,,,,,,,,,,,,
2014-01-08,,,,,,,,,,,,,,,
2014-01-09,,,,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,,,,
2014-01-12,,,,,,,,,,,,,,,
2014-01-13,,,,,,,,,,,,,,,
2014-01-14,,,,,,,,,,,,,,,
2014-01-15,,,,,,,,,,,,,,,
2014-01-16,,,,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,,,,
2014-01-19,,,,,,,,,,,,,,,
2014-01-20,,,,,,,,,,,,,,,
2014-01-21,,,,,,,,,,,,,,,
2014-01-22,,,,,,,,,,,,,,,
2014-01-23,,,,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,,,,
2014-01-26,,,,,,,,,,,,,,,
2014-01-27,,,,,,,,,,,,,,,
2014-01-28,,,,,,,,,,,,,,,
2014-01-29,,,,,,,,,,,,,,,
2014-01-30,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,
2014-02-02,,,,,,,,,,,,,,,
2014-02-03,,,,,,,,,,,,,,,
2014-02-04,,,,,,,,,,,,,,,
2014-02-05,,,,,,,,,,,,,,,
2014-02-06,,,,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,,,,
2014-02-09,,,,,,,,,,,,,,,
2014-02-10,,,,,,,,,,,,,,,
2014-02-11,,,,,,,,,,,,,,,
2014-02-12,,,,,,,,,,,,,,,
2014-02-13,,,,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,,,,
2014-02-16,,,,,,,,,,,,,,,
2014-02-17,,,,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,,,,
2014-02-22,,,,,,,,,,,,,,,
2014-02-23,,,,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,,,
2014-03-02,,,,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,,,,
2014-03-04,,,,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,,,,
2014-03-09,,,,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,,,,
2014-03-15,,,,,,,,,,,,,,,
2014-03-16,,,,,,,,,,,,,,,
2014-03-17,,,,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,,,,
2014-03-19,,,,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,,,,
2014-03-23,,,,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,,,,
2014-03-27,,,,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,,,,
2014-03-30,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,
2014-04-01,,,,,,,,,,,,,,,
2014-04-02,,,,,,,,,,,,,,,
2014-04-03,,,,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,,,,
2014-04-05,,,,,,,,,,,,,,,
2014-04-06,,,,,,,,,,,,,,,
2014-04-07,,,,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,,,,
2014-04-09,,,,,,,,,,,,,,,
2014-04-10,,,,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,,,,
2014-04-12,,,,,,,,,,,,,,,
2014-04-13,,,,,,,,,,,,,,,
2014-04-14,,,,,,,,,,,,,,,
2014-04-15,,,,,,,,,,,,,,,
2014-04-16,,,,,,,,,,,,,,,
2014-04-17,,,,,,,,,,,,,,,
2014-04-18,,,,,,,,,,,,,,,
2014-04-19,,,,,,,,,,,,,,,
2014-04-20,,,,,,,,,,,,,,,
2014-04-21,,,,,,,,,,,,,,,
2014-04-22,,,,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,,,,
2014-04-26,,,,,,,,,,,,,,,
2014-04-27,,,,,,,,,,,,,,,
2014-04-28,,,,,,,,,,,,,,,
2014-04-29,,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,,
2014-05-01,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,,
2014-05-03,,,,,,,,,,,,,,,
2014-05-04,,,,,,,,,,,,,,,
2014-05-05,,,,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,,,,
2014-05-10,,,,,,,,,,,,,,,
2014-05-11,,,,,,,,,,,,,,,
2014-05-12,,,,,,,,,,,,,,,
2014-05-13,,,,,,,,,,,,,,,
2014-05-14,,,,,,,,,,,,,,,
2014-05-15,,,,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,,,,
2014-05-17,,,,,,,,,,,,,,,
2014-05-18,,,,,,,,,,,,,,,
2014-05-19,,,,,,,,,,,,,,,
2014-05-20,,,,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,,,,
2014-05-24,,,,,,,,,,,,,,,
2014-05-25,,,,,,,,,,,,,,,
2014-05-26,,,,,,,,,,,,,,,
2014-05-27,,,,,,,,,,,,,,,
2014-05-28,,,,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,,,
2014-06-02,,,,,,,,,,,,,,,
2014-06-03,,,,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,,,,
2014-06-07,,,,,,,,,,,,,,,
2014-06-08,,,,,,,,,,,,,,,
2014-06-09,,,,,,,,,,,,,,,
2014-06-10,,,,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,,,,
2014-06-14,,,,,,,,,,,,,,,
2014-06-15,,,,,,,,,,,,,,,
2014-06-16,,,,,,,,,,,,,,,
2014-06-17,,,,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,,,,
2014-06-21,,,,,,,,,,,,,,,
2014-06-22,,,,,,,,,,,,,,,
2014-06-23,,,,,,,,,,,,,,,
2014-06-24,,,,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,,,,
2014-06-28,,,,,,,,,,,,,,,
2014-06-29,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,
2014-07-01,,,,,,,,,,,,,,,
2014-07-02,,,,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,,,,
2014-07-04,,,,,,,,,,,,,,,
2014-07-05,,,,,,,,,,,,,,,
2014-07-06,,,,,,,,,,,,,,,
2014-07-07,,,,,,,,,,,,,,,
2014-07-08,,,,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,,,,
2014-07-12,,,,,,,,,,,,,,,
2014-07-13,,,,,,,,,,,,,,,
2014-07-14,,,,,,,,,,,,,,,
2014-07-15,,,,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,,,,
